0.0000000000000000e+00,0.0000000000000000e+00,1.5541392693594946e+00
8.4033613445378148e-03,0.0000000000000000e+00,1.5295481862999740e+00
1.6806722689075630e-02,0.0000000000000000e+00,1.4993790686064232e+00
2.5210084033613446e-02,0.0000000000000000e+00,1.4446197546147561e+00
3.3613445378151259e-02,0.0000000000000000e+00,1.3941088603476548e+00
4.2016806722689072e-02,0.0000000000000000e+00,1.3148598536279792e+00
5.0420168067226892e-02,0.0000000000000000e+00,1.2534040870613021e+00
5.8823529411764705e-02,0.0000000000000000e+00,1.1623403508294146e+00
6.7226890756302518e-02,0.0000000000000000e+00,1.1002714850328152e+00
7.5630252100840331e-02,0.0000000000000000e+00,1.0131733036610528e+00
8.4033613445378144e-02,0.0000000000000000e+00,9.5914737376879855e-01
9.2436974789915957e-02,0.0000000000000000e+00,8.8910342905827999e-01
1.0084033613445378e-01,0.0000000000000000e+00,8.4988737508033507e-01
1.0924369747899160e-01,0.0000000000000000e+00,8.0654664208804427e-01
1.1764705882352941e-01,0.0000000000000000e+00,7.9330038075859033e-01
1.2605042016806722e-01,0.0000000000000000e+00,7.9145107999501341e-01
1.3445378151260504e-01,0.0000000000000000e+00,8.3645452695839984e-01
1.4285714285714285e-01,0.0000000000000000e+00,9.0931660900875311e-01
1.5126050420168066e-01,0.0000000000000000e+00,1.0672390071687570e+00
1.5966386554621848e-01,0.0000000000000000e+00,1.2336243926462063e+00
1.6806722689075629e-01,0.0000000000000000e+00,1.4551648312730352e+00
1.7647058823529410e-01,0.0000000000000000e+00,1.5997308526233502e+00
1.8487394957983191e-01,0.0000000000000000e+00,1.6315687303060253e+00
1.9327731092436973e-01,0.0000000000000000e+00,1.5712451928811051e+00
2.0168067226890757e-01,0.0000000000000000e+00,1.2889182127118204e+00
2.1008403361344538e-01,0.0000000000000000e+00,1.1075802152315137e+00
2.1848739495798319e-01,0.0000000000000000e+00,8.9314137984047903e-01
2.2689075630252101e-01,0.0000000000000000e+00,8.2465012868987886e-01
2.3529411764705882e-01,0.0000000000000000e+00,8.1830298128303391e-01
2.4369747899159663e-01,0.0000000000000000e+00,8.4557156736306049e-01
2.5210084033613445e-01,0.0000000000000000e+00,9.0364668485390998e-01
2.6050420168067223e-01,0.0000000000000000e+00,9.5730991542200217e-01
2.6890756302521007e-01,0.0000000000000000e+00,1.0261396339239084e+00
2.7731092436974791e-01,0.0000000000000000e+00,1.0872714339449367e+00
2.8571428571428570e-01,0.0000000000000000e+00,1.1524632760746947e+00
2.9411764705882354e-01,0.0000000000000000e+00,1.2142566227625347e+00
3.0252100840336132e-01,0.0000000000000000e+00,1.2702284642046047e+00
3.1092436974789917e-01,0.0000000000000000e+00,1.3281969783498413e+00
3.1932773109243695e-01,0.0000000000000000e+00,1.3734377832932170e+00
3.2773109243697479e-01,0.0000000000000000e+00,1.4249368383412069e+00
3.3613445378151258e-01,0.0000000000000000e+00,1.4605837199995000e+00
3.4453781512605042e-01,0.0000000000000000e+00,1.5047817528902057e+00
3.5294117647058820e-01,0.0000000000000000e+00,1.5331268349494682e+00
3.6134453781512604e-01,0.0000000000000000e+00,1.5702897829475815e+00
3.6974789915966383e-01,0.0000000000000000e+00,1.5935256429592253e+00
3.7815126050420167e-01,0.0000000000000000e+00,1.6242144517399486e+00
3.8655462184873945e-01,0.0000000000000000e+00,1.6438799026127620e+00
3.9495798319327730e-01,0.0000000000000000e+00,1.6686734979630207e+00
4.0336134453781514e-01,0.0000000000000000e+00,1.6857356915264359e+00
4.1176470588235292e-01,0.0000000000000000e+00,1.7053780513471328e+00
4.2016806722689076e-01,0.0000000000000000e+00,1.7205077006277478e+00
4.2857142857142855e-01,0.0000000000000000e+00,1.7359412571000754e+00
4.3697478991596639e-01,0.0000000000000000e+00,1.7495259816272259e+00
4.4537815126050417e-01,0.0000000000000000e+00,1.7615482370165443e+00
4.5378151260504201e-01,0.0000000000000000e+00,1.7733293540461541e+00
4.6218487394957980e-01,0.0000000000000000e+00,1.7821242372253878e+00
4.7058823529411764e-01,0.0000000000000000e+00,1.7907740719936263e+00
4.7899159663865543e-01,0.0000000000000000e+00,1.7956730958737768e+00
4.8739495798319327e-01,0.0000000000000000e+00,1.7987687538723109e+00
4.9579831932773105e-01,0.0000000000000000e+00,1.7983042330259473e+00
5.0420168067226889e-01,0.0000000000000000e+00,1.7928774924803352e+00
5.1260504201680668e-01,0.0000000000000000e+00,1.7849546834932466e+00
5.2100840336134446e-01,0.0000000000000000e+00,1.7683716655157240e+00
5.2941176470588236e-01,0.0000000000000000e+00,1.7504361692713206e+00
5.3781512605042014e-01,0.0000000000000000e+00,1.7211823405524846e+00
5.4621848739495793e-01,0.0000000000000000e+00,1.6904727339112586e+00
5.5462184873949583e-01,0.0000000000000000e+00,1.6485852967161017e+00
5.6302521008403361e-01,0.0000000000000000e+00,1.6026910736623363e+00
5.7142857142857140e-01,0.0000000000000000e+00,1.5498192001876783e+00
5.7983193277310918e-01,0.0000000000000000e+00,1.4876546785159477e+00
5.8823529411764708e-01,0.0000000000000000e+00,1.4268234317092192e+00
5.9663865546218486e-01,0.0000000000000000e+00,1.3498102191499779e+00
6.0504201680672265e-01,0.0000000000000000e+00,1.2849926296539778e+00
6.1344537815126043e-01,0.0000000000000000e+00,1.1979483825725517e+00
6.2184873949579833e-01,0.0000000000000000e+00,1.1337135634412958e+00
6.3025210084033612e-01,0.0000000000000000e+00,1.0452184766209840e+00
6.3865546218487390e-01,0.0000000000000000e+00,9.8772011645418978e-01
6.4705882352941169e-01,0.0000000000000000e+00,9.1295577009872586e-01
6.5546218487394958e-01,0.0000000000000000e+00,8.8286780891868355e-01
6.6386554621848737e-01,0.0000000000000000e+00,8.7771330460236663e-01
6.7226890756302515e-01,0.0000000000000000e+00,1.0284449894545717e+00
6.8067226890756305e-01,0.0000000000000000e+00,1.3772531293057553e+00
6.8907563025210083e-01,0.0000000000000000e+00,1.9948316675478945e+00
6.9747899159663862e-01,0.0000000000000000e+00,2.8600214935475790e+00
7.0588235294117641e-01,0.0000000000000000e+00,3.3694866382084743e+00
7.1428571428571430e-01,0.0000000000000000e+00,3.8056150745317194e+00
7.2268907563025209e-01,0.0000000000000000e+00,3.9314497579516172e+00
7.3109243697478987e-01,0.0000000000000000e+00,3.9147824306465866e+00
7.3949579831932766e-01,0.0000000000000000e+00,3.4445624897725122e+00
7.4789915966386555e-01,0.0000000000000000e+00,2.9053187955802531e+00
7.5630252100840334e-01,0.0000000000000000e+00,1.8026044477113108e+00
7.6470588235294112e-01,0.0000000000000000e+00,1.1942464652890032e+00
7.7310924369747891e-01,0.0000000000000000e+00,9.7072081029708679e-01
7.8151260504201681e-01,0.0000000000000000e+00,9.1110796175802145e-01
7.8991596638655459e-01,0.0000000000000000e+00,9.4772451024413551e-01
7.9831932773109238e-01,0.0000000000000000e+00,9.8450917893889811e-01
8.0672268907563027e-01,0.0000000000000000e+00,1.0455493915510818e+00
8.1512605042016806e-01,0.0000000000000000e+00,1.0881252874309024e+00
8.2352941176470584e-01,0.0000000000000000e+00,1.1442839993203757e+00
8.3193277310924363e-01,0.0000000000000000e+00,1.1838629600877906e+00
8.4033613445378152e-01,0.0000000000000000e+00,1.2297275191832902e+00
8.4873949579831931e-01,0.0000000000000000e+00,1.2642635381704450e+00
8.5714285714285710e-01,0.0000000000000000e+00,1.2989002965136214e+00
8.6554621848739488e-01,0.0000000000000000e+00,1.3269321183165514e+00
8.7394957983193278e-01,0.0000000000000000e+00,1.3506454047543934e+00
8.8235294117647056e-01,0.0000000000000000e+00,1.3702256433967892e+00
8.9075630252100835e-01,0.0000000000000000e+00,1.3834715248041767e+00
8.9915966386554613e-01,0.0000000000000000e+00,1.3923538927180636e+00
9.0756302521008403e-01,0.0000000000000000e+00,1.3955815179422766e+00
9.1596638655462181e-01,0.0000000000000000e+00,1.3922308833444756e+00
9.2436974789915960e-01,0.0000000000000000e+00,1.3861840696949206e+00
9.3277310924369738e-01,0.0000000000000000e+00,1.3710463666322383e+00
9.4117647058823528e-01,0.0000000000000000e+00,1.3572385804522591e+00
9.4957983193277307e-01,0.0000000000000000e+00,1.3335634835406098e+00
9.5798319327731085e-01,0.0000000000000000e+00,1.3148513720723098e+00
9.6638655462184875e-01,0.0000000000000000e+00,1.2885499136420553e+00
9.7478991596638653e-01,0.0000000000000000e+00,1.2696056087389882e+00
9.8319327731092432e-01,0.0000000000000000e+00,1.2479005170854776e+00
9.9159663865546210e-01,0.0000000000000000e+00,1.2349028000794018e+00
1.0000000000000000e+00,0.0000000000000000e+00,1.2239637182433984e+00
0.0000000000000000e+00,8.4033613445378148e-03,1.5605938268270549e+00
8.4033613445378148e-03,8.4033613445378148e-03,1.5380544434296255e+00
1.6806722689075630e-02,8.4033613445378148e-03,1.5103910412956825e+00
2.5210084033613446e-02,8.4033613445378148e-03,1.4601294410265688e+00
3.3613445378151259e-02,8.4033613445378148e-03,1.4137465314031497e+00
4.2016806722689072e-02,8.4033613445378148e-03,1.3409135227994677e+00
5.0420168067226892e-02,8.4033613445378148e-03,1.2844417983163769e+00
5.8823529411764705e-02,8.4033613445378148e-03,1.2008009712997361e+00
6.7226890756302518e-02,8.4033613445378148e-03,1.1439021896666743e+00
7.5630252100840331e-02,8.4033613445378148e-03,1.0642732307377032e+00
8.4033613445378144e-02,8.4033613445378148e-03,1.0150539146846751e+00
9.2436974789915957e-02,8.4033613445378148e-03,9.5140676062017027e-01
1.0084033613445378e-01,8.4033613445378148e-03,9.1525605825835965e-01
1.0924369747899160e-01,8.4033613445378148e-03,8.7436807238358760e-01
1.1764705882352941e-01,8.4033613445378148e-03,8.5695678302175937e-01
1.2605042016806722e-01,8.4033613445378148e-03,8.4505859402784511e-01
1.3445378151260504e-01,8.4033613445378148e-03,8.6178721076343534e-01
1.4285714285714285e-01,8.4033613445378148e-03,8.9354299250070690e-01
1.5126050420168066e-01,8.4033613445378148e-03,9.7161560690454307e-01
1.5966386554621848e-01,8.4033613445378148e-03,1.0550331793232499e+00
1.6806722689075629e-01,8.4033613445378148e-03,1.1685449460228743e+00
1.7647058823529410e-01,8.4033613445378148e-03,1.2424092136593350e+00
1.8487394957983191e-01,8.4033613445378148e-03,1.2568865074482745e+00
1.9327731092436973e-01,8.4033613445378148e-03,1.2231840926161481e+00
2.0168067226890757e-01,8.4033613445378148e-03,1.0711372118755003e+00
2.1008403361344538e-01,8.4033613445378148e-03,9.7452469983679513e-01
2.1848739495798319e-01,8.4033613445378148e-03,8.6262921706321805e-01
2.2689075630252101e-01,8.4033613445378148e-03,8.3226080362485200e-01
2.3529411764705882e-01,8.4033613445378148e-03,8.4326851428829852e-01
2.4369747899159663e-01,8.4033613445378148e-03,8.7338357265313737e-01
2.5210084033613445e-01,8.4033613445378148e-03,9.2932216619279484e-01
2.6050420168067223e-01,8.4033613445378148e-03,9.8035166912507077e-01
2.6890756302521007e-01,8.4033613445378148e-03,1.0456737061533823e+00
2.7731092436974791e-01,8.4033613445378148e-03,1.1039597370586662e+00
2.8571428571428570e-01,8.4033613445378148e-03,1.1662118025741981e+00
2.9411764705882354e-01,8.4033613445378148e-03,1.2254057585177325e+00
3.0252100840336132e-01,8.4033613445378148e-03,1.2790760047701759e+00
3.1092436974789917e-01,8.4033613445378148e-03,1.3347906582100340e+00
3.1932773109243695e-01,8.4033613445378148e-03,1.3783289853160128e+00
3.2773109243697479e-01,8.4033613445378148e-03,1.4280669237320645e+00
3.3613445378151258e-01,8.4033613445378148e-03,1.4626020915325613e+00
3.4453781512605042e-01,8.4033613445378148e-03,1.5057050260647280e+00
3.5294117647058820e-01,8.4033613445378148e-03,1.5335497033651149e+00
3.6134453781512604e-01,8.4033613445378148e-03,1.5704483828166491e+00
3.6974789915966383e-01,8.4033613445378148e-03,1.5938684806103480e+00
3.7815126050420167e-01,8.4033613445378148e-03,1.6252711487216975e+00
3.8655462184873945e-01,8.4033613445378148e-03,1.6459510147880727e+00
3.9495798319327730e-01,8.4033613445378148e-03,1.6725277049932346e+00
4.0336134453781514e-01,8.4033613445378148e-03,1.6916052319006676e+00
4.1176470588235292e-01,8.4033613445378148e-03,1.7140452291238577e+00
4.2016806722689076e-01,8.4033613445378148e-03,1.7322707035518461e+00
4.2857142857142855e-01,8.4033613445378148e-03,1.7512579529395191e+00
4.3697478991596639e-01,8.4033613445378148e-03,1.7689030597598461e+00
4.4537815126050417e-01,8.4033613445378148e-03,1.7848346449438404e+00
4.5378151260504201e-01,8.4033613445378148e-03,1.8013228026094046e+00
4.6218487394957980e-01,8.4033613445378148e-03,1.8139875874112941e+00
4.7058823529411764e-01,8.4033613445378148e-03,1.8275666427872128e+00
4.7899159663865543e-01,8.4033613445378148e-03,1.8360281884271443e+00
4.8739495798319327e-01,8.4033613445378148e-03,1.8438762697759303e+00
4.9579831932773105e-01,8.4033613445378148e-03,1.8465604347647966e+00
5.0420168067226889e-01,8.4033613445378148e-03,1.8454316102700878e+00
5.1260504201680668e-01,8.4033613445378148e-03,1.8402591853036467e+00
5.2100840336134446e-01,8.4033613445378148e-03,1.8273840062764748e+00
5.2941176470588236e-01,8.4033613445378148e-03,1.8118670815624147e+00
5.3781512605042014e-01,8.4033613445378148e-03,1.7856954831578886e+00
5.4621848739495793e-01,8.4033613445378148e-03,1.7571231640419853e+00
5.5462184873949583e-01,8.4033613445378148e-03,1.7176976708151537e+00
5.6302521008403361e-01,8.4033613445378148e-03,1.6736544172110821e+00
5.7142857142857140e-01,8.4033613445378148e-03,1.6226404722751508e+00
5.7983193277310918e-01,8.4033613445378148e-03,1.5619951607359235e+00
5.8823529411764708e-01,8.4033613445378148e-03,1.5024748012909666e+00
5.9663865546218486e-01,8.4033613445378148e-03,1.4266717748495481e+00
6.0504201680672265e-01,8.4033613445378148e-03,1.3628046960187796e+00
6.1344537815126043e-01,8.4033613445378148e-03,1.2769290552060260e+00
6.2184873949579833e-01,8.4033613445378148e-03,1.2136498784960985e+00
6.3025210084033612e-01,8.4033613445378148e-03,1.1267363501853944e+00
6.3865546218487390e-01,8.4033613445378148e-03,1.0702382136094430e+00
6.4705882352941169e-01,8.4033613445378148e-03,9.9630939629631032e-01
6.5546218487394958e-01,8.4033613445378148e-03,9.6126736453596873e-01
6.6386554621848737e-01,8.4033613445378148e-03,9.3682219376752851e-01
6.7226890756302515e-01,8.4033613445378148e-03,1.0089263548902760e+00
6.8067226890756305e-01,8.4033613445378148e-03,1.1912605606667699e+00
6.8907563025210083e-01,8.4033613445378148e-03,1.5419791057856049e+00
6.9747899159663862e-01,8.4033613445378148e-03,2.0523876167102357e+00
7.0588235294117641e-01,8.4033613445378148e-03,2.4685720187378650e+00
7.1428571428571430e-01,8.4033613445378148e-03,2.8842819987324813e+00
7.2268907563025209e-01,8.4033613445378148e-03,3.1544002026041107e+00
7.3109243697478987e-01,8.4033613445378148e-03,3.2886817676870832e+00
7.3949579831932766e-01,8.4033613445378148e-03,2.9545541774558677e+00
7.4789915966386555e-01,8.4033613445378148e-03,2.5362458278187057e+00
7.5630252100840334e-01,8.4033613445378148e-03,1.6344982294610888e+00
7.6470588235294112e-01,8.4033613445378148e-03,1.1364876988112371e+00
7.7310924369747891e-01,8.4033613445378148e-03,9.5636920984052298e-01
7.8151260504201681e-01,8.4033613445378148e-03,9.1173807187574551e-01
7.8991596638655459e-01,8.4033613445378148e-03,9.5151328156881287e-01
7.9831932773109238e-01,8.4033613445378148e-03,9.8890403771983459e-01
8.0672268907563027e-01,8.4033613445378148e-03,1.0497648410490965e+00
8.1512605042016806e-01,8.4033613445378148e-03,1.0919973675778212e+00
8.2352941176470584e-01,8.4033613445378148e-03,1.1475670850253283e+00
8.3193277310924363e-01,8.4033613445378148e-03,1.1867167309288236e+00
8.4033613445378152e-01,8.4033613445378148e-03,1.2321009302663359e+00
8.4873949579831931e-01,8.4033613445378148e-03,1.2664504827938696e+00
8.5714285714285710e-01,8.4033613445378148e-03,1.3010069345765138e+00
8.6554621848739488e-01,8.4033613445378148e-03,1.3293607565840926e+00
8.7394957983193278e-01,8.4033613445378148e-03,1.3535256276230072e+00
8.8235294117647056e-01,8.4033613445378148e-03,1.3740909611800747e+00
8.9075630252100835e-01,8.4033613445378148e-03,1.3882947144085689e+00
8.9915966386554613e-01,8.4033613445378148e-03,1.3988183404460997e+00
9.0756302521008403e-01,8.4033613445378148e-03,1.4033844479517146e+00
9.1596638655462181e-01,8.4033613445378148e-03,1.4021758877550003e+00
9.2436974789915960e-01,8.4033613445378148e-03,1.3976980663048033e+00
9.3277310924369738e-01,8.4033613445378148e-03,1.3849642700892524e+00
9.4117647058823528e-01,8.4033613445378148e-03,1.3728250524977461e+00
9.4957983193277307e-01,8.4033613445378148e-03,1.3515545010020240e+00
9.5798319327731085e-01,8.4033613445378148e-03,1.3344825059415464e+00
9.6638655462184875e-01,8.4033613445378148e-03,1.3103162814294569e+00
9.7478991596638653e-01,8.4033613445378148e-03,1.2927945053917203e+00
9.8319327731092432e-01,8.4033613445378148e-03,1.2726669569914417e+00
9.9159663865546210e-01,8.4033613445378148e-03,1.2605824179010043e+00
1.0000000000000000e+00,8.4033613445378148e-03,1.2504023975327907e+00
0.0000000000000000e+00,1.6806722689075630e-02,1.5686844449596931e+00
8.4033613445378148e-03,1.6806722689075630e-02,1.5485710061702607e+00
1.6806722689075630e-02,1.6806722689075630e-02,1.5238659415964790e+00
2.5210084033613446e-02,1.6806722689075630e-02,1.4788944275381957e+00
3.3613445378151259e-02,1.6806722689075630e-02,1.4373518865379495e+00
4.2016806722689072e-02,1.6806722689075630e-02,1.3719926396224134e+00
5.0420168067226892e-02,1.6806722689075630e-02,1.3212893690806751e+00
5.8823529411764705e-02,1.6806722689075630e-02,1.2461442992301870e+00
6.7226890756302518e-02,1.6806722689075630e-02,1.1950752377760283e+00
7.5630252100840331e-02,1.6806722689075630e-02,1.1237049691468650e+00
8.4033613445378144e-02,1.6806722689075630e-02,1.0796377094632372e+00
9.2436974789915957e-02,1.6806722689075630e-02,1.0226422281527003e+00
1.0084033613445378e-01,1.6806722689075630e-02,9.8951173644264312e-01
1.0924369747899160e-01,1.6806722689075630e-02,9.5088105743849394e-01
1.1764705882352941e-01,1.6806722689075630e-02,9.2935581337282824e-01
1.2605042016806722e-01,1.6806722689075630e-02,9.0778088412330904e-01
1.3445378151260504e-01,1.6806722689075630e-02,8.9833815538227035e-01
1.4285714285714285e-01,1.6806722689075630e-02,8.9231588687079433e-01
1.5126050420168066e-01,1.6806722689075630e-02,8.9795902942496009e-01
1.5966386554621848e-01,1.6806722689075630e-02,9.0624266280444765e-01
1.6806722689075629e-01,1.6806722689075630e-02,9.2215712959304763e-01
1.7647058823529410e-01,1.6806722689075630e-02,9.3206564090045285e-01
1.8487394957983191e-01,1.6806722689075630e-02,9.3037592190598140e-01
1.9327731092436973e-01,1.6806722689075630e-02,9.2024244829220192e-01
2.0168067226890757e-01,1.6806722689075630e-02,8.8496616877922774e-01
2.1008403361344538e-01,1.6806722689075630e-02,8.6446660771762240e-01
2.1848739495798319e-01,1.6806722689075630e-02,8.4499389566512595e-01
2.2689075630252101e-01,1.6806722689075630e-02,8.4890239899172426e-01
2.3529411764705882e-01,1.6806722689075630e-02,8.7529285958443626e-01
2.4369747899159663e-01,1.6806722689075630e-02,9.0748209912125466e-01
2.5210084033613445e-01,1.6806722689075630e-02,9.6060701631703638e-01
2.6050420168067223e-01,1.6806722689075630e-02,1.0084699613300530e+00
2.6890756302521007e-01,1.6806722689075630e-02,1.0696261537766225e+00
2.7731092436974791e-01,1.6806722689075630e-02,1.1244859195801868e+00
2.8571428571428570e-01,1.6806722689075630e-02,1.1831801778530218e+00
2.9411764705882354e-01,1.6806722689075630e-02,1.2391906405000213e+00
3.0252100840336132e-01,1.6806722689075630e-02,1.2900327454604537e+00
3.1092436974789917e-01,1.6806722689075630e-02,1.3429602665165881e+00
3.1932773109243695e-01,1.6806722689075630e-02,1.3843902394514465e+00
3.2773109243697479e-01,1.6806722689075630e-02,1.4319419612782063e+00
3.3613445378151258e-01,1.6806722689075630e-02,1.4650973355659407e+00
3.4453781512605042e-01,1.6806722689075630e-02,1.5068431340694313e+00
3.5294117647058820e-01,1.6806722689075630e-02,1.5340707169120942e+00
